,location,latitude,longitude
2147,"Mantoloking, NJ",40.0392835,-74.0498585
2148,"Pratt, KS",37.6439071,-98.7375911
2149,"Wythe County, VA",36.9484414,-81.08484770000001
2150,"Auburn, MA",42.1945385,-71.8356271
2151,"Haynesville, AL",32.1840315,-86.5802533
2152,"Paradise, CA",39.7596061,-121.62191770000001
2153,"Demopolis, AL",32.517636100000004,-87.83640199999998
2154,"Missoula, MT",46.8721284,-113.9940314
2155,"Magnolia, AR",33.2670725,-93.239334
2156,"Stillwater, MN",45.056003999999994,-92.8088443
2157,"Franklinton, OH",39.9537272,-83.0280816
2158,"Lincoln Township, MI",42.01538239999999,-86.50976089999997
2159,"Talladega, AL",33.4359416,-86.1058048
2160,"Bell Gardens, CA",33.965291799999996,-118.1514588
2161,"Palmer, AK",61.599415,-149.1146334
2162,"Gunnison County, CO",38.6437083,-107.0067031
2163,"Bremen, KY",37.3614333,-87.2186078
2164,"South Knoxville, TN",35.943138899999994,-83.89879359999998
2165,"Clinton, UT",41.139666,-112.0504983
2166,"Virginia, MN",47.5232596,-92.5365713
2167,"Bemidji, MN",47.471573,-94.88268609999999
2168,"Old Town, ME",44.9342349,-68.6453092
2169,"New Underwood, SD",44.09332020000001,-102.8362824
2170,"Tamarac, FL",26.2128609,-80.2497707
2171,"Philadephia, PA",39.9525839,-75.1652215
2172,"Martinez, CA",38.0193657,-122.1341321
2173,"Henry County, GA",33.4347963,-84.14351359999998
2174,"West Wendover, NV",40.739096999999994,-114.07334499999999
2175,"Noble County, OK",36.4799034,-97.17902600000001
2176,"Fredonia, NY",42.4400576,-79.3317105
2177,"Bibb County, GA",32.786573499999996,-83.7199136
2178,"Pahoa, HI",19.497503299999998,-154.9508104
2179,"Rangley, CO",40.087475899999994,-108.80482920000001
2180,"Pope County, AR",35.440627,-93.0175712
2181,"Calhoun, GA",34.502587,-84.9510542
2182,"Bushnell, FL",28.6649924,-82.11286290000001
2183,"Shirley, NY",40.8014876,-72.8676033
2184,"Hanford, CA",36.3274502,-119.64568440000001
2185,"Apple Creek, OH",40.7517229,-81.8393038
2186,"Natomas, CA",38.6491088,-121.5184591
2187,"Franklin Township, PA",39.75329809999999,-75.841775
2188,"Union City, PA",41.8995001,-79.8453298
2189,"Springfield, FL",30.1532572,-85.61131540000001
2190,"Wailuku, HI",20.8911111,-156.50472219999997
2191,"Rector, AR",36.2631185,-90.29260079999999
2192,"Tullahoma, TN",35.3620235,-86.20943419999998
2193,"Crawfordsville, IN",40.0411536,-86.87445160000001
2194,"Danbury, CT",41.394816999999996,-73.45401109999999
2195,"Fort Dodge, IA",42.49746939999999,-94.1680158
2196,"Longmont, CO",40.167206799999995,-105.10192749999999
2197,"Shallotte, NC",33.9732275,-78.38583709999999
2198,"Davidson County, NC",35.7748479,-80.1875065
2199,"Niles, OH",41.182835299999994,-80.76535799999998
2200,"Bozeman, MT",45.676997899999996,-111.04293390000001
2201,"Greenport, NY",41.1034326,-72.3592501
2202,"Albert Lea, MN",43.6478006,-93.3686555
2203,"Treme, LA",29.9690775,-90.0732223
2204,"San Marcos, TX",29.8832749,-97.9413941
2205,"Union County, SC",34.6612778,-81.6035062
2206,"Milwaukie, OR",45.4465305,-122.6322812
2207,"Hurricane, WV",38.4325896,-82.0201368
2208,"Glen Valley, CA",33.861962,-117.32615259999999
2209,"Leadwood, MO",37.867272899999996,-90.5931819
2210,"Paramus, NJ",40.944542799999994,-74.0754189
2211,"Eclectic, AL",32.6354093,-86.03440789999998
2212,"Lake Charles, LA",30.226594899999995,-93.21737579999999
2213,"Huntsville, TX",30.723526300000003,-95.5507771
2214,"Dearborn County, IN",39.171307500000005,-84.98175400000001
2215,"Calabasas, CA",34.1367208,-118.66148090000002
2216,"White Lake, SD",43.730273100000005,-98.7136998
2217,"Linda, CA",39.127670200000004,-121.5507976
2218,"Logan Township, NJ",39.7847179,-75.34918499999998
2219,"Roseville, CA",38.752123499999996,-121.28800590000002
2220,"Fort Lupton, CO",40.0847055,-104.8130275
2221,"Sperry, OK",36.29731339999999,-95.991386
2222,"O'Fallon, MO",38.8106075,-90.6998477
2223,"St. Louis Park, MN",44.9597376,-93.3702186
2224,"South Haven, IN",41.5419825,-87.13725520000001
2225,"Naschitti, NM",36.06501069999999,-108.6820295
2226,"Ehrenberg, AZ",33.6041914,-114.52523219999999
2227,"Dyersburg, TN",36.034515899999995,-89.38562809999998
2228,"North Escambia, FL",30.6389408,-87.3413599
2229,"Mercury, NV",36.6605105,-115.9944747
2230,"Kirkwood, NY",42.0399825,-75.7968698
2231,"Butte County, CA",39.62539520000001,-121.5370003
2232,"Tehama County, CA",40.0982197,-122.174605
2233,"Kalihi, HI",21.3248569,-157.87500759999998
2234,"Passaic, NJ",40.8567662,-74.12847640000001
2235,"Waukegan, IL",42.3636331,-87.84479379999998
2236,"Clarksburg, WV",39.2806451,-80.34453409999998
2237,"Farmville, VA",37.302096500000005,-78.3919401
2238,"LaSalle, CO",40.348870299999994,-104.7019102
2239,"Walter Hill, TN",35.95006360000001,-86.3777697
2240,"Stone County, MS",30.801306899999997,-89.1705998
2241,"Snyder, TX",32.717886199999995,-100.9176184
2242,"Banning, CA",33.9255713,-116.87641029999999
2243,"Barberton, OH",41.012833,-81.60512209999999
2244,"Bailey, NC",35.780712,-78.1188808
2245,"Del City, OK",35.4420062,-97.4408698
2246,"Montgomery, WV",38.180383299999995,-81.32844519999998
2247,"Crestwood, KY",38.3242355,-85.4724593
2248,"Defiance, OH",41.284493299999994,-84.3557802
2249,"Cinco Ranch, TX",29.7388418,-95.7580048
2250,"Apex, NC",35.732652,-78.85028559999998
2251,"Aspers, PA",39.9772075,-77.22511829999998
2252,"Clinton, MS",32.3415342,-90.3217585
2253,"Napa Valley, CA",38.502468900000004,-122.26538870000002
2254,"Claiborne County, TN",36.483042299999994,-83.63484299999998
2255,"Pelehatchie, MS",32.3125394,-89.8047306
2256,"Walton, WV",38.63898160000001,-81.40206529999998
2257,"Poteet, TX",29.040524100000003,-98.5680739
2258,"Blountville, TN",36.5331586,-82.32680599999998
2259,"Flint, MI",43.012527399999996,-83.6874562
2260,"McIntosh County, GA",31.4748147,-81.38393260000002
2261,"Miltona, MN",46.0441294,-95.2914238
2262,"Huger, SC",33.0974397,-79.80391949999998
2263,"Struthers, OH",41.0525588,-80.6078509
2264,"DeRidder, LA",30.8463055,-93.2890527
2265,"Lone Tree, CO",39.536482,-104.8970678
2266,"Fairfield, TX",31.724612800000003,-96.16524809999999
2267,"Sebewaing, MI",43.7322394,-83.4510724
2268,"Mount Holly, NC",35.2981943,-81.01590809999998
2269,"Fairchild, WI",44.6002391,-90.9629277
2270,"Carter County, KY",38.320471399999995,-83.03613759999998
2271,"Glenoma, WA",46.514554499999996,-122.1600994
2272,"Rancho Mirage, CA",33.739744,-116.41278999999999
2273,"DeKalb County, GA",33.7956441,-84.2278796
2274,"Athens, GA",33.9519347,-83.357567
2275,"Monahans, TX",31.594299100000004,-102.8926536
2276,"Cheatham County, TN",36.184749,-87.10237459999998
2277,"Pennfield Township, MI",42.3699055,-85.129834
2278,"Quanah, TX",34.297855,-99.7403718
2279,"Cofield, NC",36.35654359999999,-76.90995769999998
2280,"Westminster, MD",39.5753791,-76.99581490000001
2281,"Salacoa, GA",34.3906474,-84.61132059999998
2282,"Kalamazoo, MI",42.291706899999994,-85.5872286
2283,"Ashland, CA",37.6947836,-122.1136727
2284,"Grand Island, NE",40.92639570000001,-98.34201180000001
2285,"Greensburg, PA",40.3014581,-79.53892890000002
2286,"Monroe County, MS",33.8773585,-88.55653099999998
2287,"Ontario, OR",44.0265525,-116.9629378
2288,"Macoupin County, IL",39.2375268,-89.9253233
2289,"The Dalles, OR",45.594564500000004,-121.17868229999999
2290,"Bastrop, LA",32.7562463,-91.8723497
2291,"Kittitas, WA",46.98318219999999,-120.41701019999999
2292,"State College, PA",40.793394899999996,-77.8600012
2293,"Sandy Springs, GA",33.9304352,-84.3733147
2294,"Ernul, NC",35.2526614,-77.07967099999998
2295,"Walterboro, SC",32.905170399999996,-80.6667688
2296,"Port St. Joe, FL",29.811875699999998,-85.30297399999998
2297,"Thurmont, MD",39.623709399999996,-77.41082010000002
2298,"Horry County, SC",33.919656700000004,-78.92882420000001
2299,"Burnet, TX",30.75823759999999,-98.2283585
2300,"Manchester, NH",42.995639700000005,-71.4547891
2301,"Cochran County, TX",33.564380299999996,-102.8975098
2302,"Terrytown, LA",29.910204999999998,-90.0325709
2303,"Watuaga County, NC",36.194182500000004,-81.73494199999998
2304,"Union City, GA",33.587055799999995,-84.54242990000002
2305,"Brownstown, IN",38.87894259999999,-86.0419247
2306,"Boynton Beach, FL",26.531786600000004,-80.0905465
2307,"Pelion, SC",33.76320629999999,-81.2448227
2308,"Bloomingdale, IL",41.957528499999995,-88.0809036
2309,"New Albany, IN",38.28562470000001,-85.8241312
2310,"Greeneville, TN",36.163157399999996,-82.83098609999998
2311,"Blytheville, AR",35.9272953,-89.9189753
2312,"Hamilton County, TN",35.1618966,-85.14793639999998
2313,"Henry County, IN",39.9704844,-85.35496499999998
2314,"Mexico Beach, FL",29.947983299999997,-85.41797659999999
2315,"Canutillo, TX",31.911492499999998,-106.60026869999999
2316,"Ahwatukee, AZ",33.3122624,-112.03571370000002
2317,"Clinton, LA",30.865736199999997,-91.0156594
2318,"Dalhart, TX",36.0594772,-102.5132497
2319,"Rushville, NE",42.7166186,-102.46373390000001
2320,"Pigeon Forge, TN",35.7884241,-83.55433289999998
2321,"Lee, NY",43.2784027,-75.57156850000001
2322,"Pentress, WV",39.710286100000005,-80.1603743
2323,"Coon Rapids, MN",45.1732394,-93.3030063
2324,"Wethersfield, CT",41.7063537,-72.65962440000001
2325,"Watauga, TX",32.8579056,-97.2547371
2326,"Owingsville, KY",38.1448015,-83.76408470000001
2327,"Clarksville, IN",38.296736200000005,-85.759963
2328,"Hancock County, MS",30.388758199999998,-89.5120084
2329,"Welch, WV",37.432891299999994,-81.58455129999999
2330,"Welcome, NC",35.9029152,-80.2569949
2331,"Perris, CA",33.7825194,-117.22864779999999
2332,"Meadowlake, NM",34.801444200000006,-106.54363300000001
2333,"Bruce, FL",30.472418199999996,-85.96521419999998
2334,"Hiltons, VA",36.654545399999996,-82.4670941
2335,"Glenwood, GA",32.179900800000006,-82.6695802
2336,"Cedar Hill, TX",32.5884689,-96.9561152
2337,"Hermantown, MN",46.8068852,-92.23824640000001
2338,"Angel Fire, NM",36.3930879,-105.2850091
2339,"Lumberton, MS",31.001294199999997,-89.45228700000001
2340,"Goleta, CA",34.4358294,-119.8276389
2341,"Wytheville, VA",36.9484528,-81.084811
2342,"Tunbridge, VT",43.9198761,-72.47828270000001
2343,"Parks, AZ",35.2605664,-111.9487743
2344,"South Sioux City, NE",42.464855799999995,-96.4130601
2345,"New Boston, TX",33.459841499999996,-94.4154787
2346,"Davie, FL",26.076478299999998,-80.25211569999998
2347,"Tonalea, AZ",36.32249229999999,-110.96347809999999
2348,"Garden Grove, CA",33.774269200000006,-117.9379952
2349,"Huron, CA",36.2027308,-120.10291770000002
2350,"Blackwell, OK",36.8044767,-97.2828207
2351,"Ashland, WI",46.59244279999999,-90.8837982
2352,"Montgomery, NY",41.5275938,-74.23681599999998
2353,"Pearl River County, MS",30.803408100000002,-89.62516459999998
2354,"Indian River County, FL",27.6947732,-80.54384499999998
2355,"Joliet, IL",41.525031,-88.0817251
2356,"Havre de Grace, MD",39.5492792,-76.09161700000001
2357,"Gorham, ME",43.67953139999999,-70.44422519999998
2358,"Collierville, TN",35.042035999999996,-89.66452659999999
2359,"Ardsley, NY",41.0106531,-73.8437452
2360,"Davidsonville, MD",38.9227639,-76.62855449999998
2361,"Indialantic, FL",28.089459899999998,-80.5656079
2362,"Trinity, NC",35.894581,-79.9908729
2363,"Escalon, CA",37.797427299999995,-120.9966033
2364,"Braxton, MS",32.0251542,-89.9703588
2365,"San Gabriel, CA",34.09611110000001,-118.10583329999999
2366,"Shirley, AR",35.6561884,-92.3193224
2367,"Menifee, CA",33.6971468,-117.185294
2368,"Kingsport, TN",36.548434,-82.5618186
2369,"Porteau, OK",35.053709399999995,-94.62355790000001
2370,"Hopkins County, TX",33.2282942,-95.4777811
2371,"Rockville, MD",39.0839973,-77.1527578
2372,"Belmont, NH",43.4445327,-71.4776054
2373,"Renton, WA",47.4796927,-122.2079218
2374,"Toppenish, WA",46.377350899999996,-120.30866670000002
2375,"Centralia, WA",46.7162136,-122.95429720000001
2376,"Friendly Hills, CO",39.630409,-105.1346669
2377,"Big Sur, CA",36.2704233,-121.80805559999999
2378,"Phoenix, MD",39.51291,-76.6074575
2379,"Menasha, WI",44.202208399999996,-88.44649729999998
2380,"Timberville, VA",38.6390069,-78.77391120000001
2381,"Sugarcreek, OH",40.50312,-81.6409582
2382,"Orangeburg, SC",33.4918203,-80.8556476
2383,"Wolfe County, KY",37.75508689999999,-83.46435509999998
2384,"Yucca Valley, CA",34.114174299999995,-116.432235
2385,"Smyrna, TN",35.9828412,-86.51860450000001
2386,"Pearl, MS",32.274735,-90.13713759999999
2387,"Denton County, TX",33.1418611,-97.17902600000001
2388,"Pontotoc County, MS",34.2382446,-89.0179332
2389,"Bagley Township, MI",44.9683506,-84.6515354
2390,"Elyria, OH",41.36837979999999,-82.10764859999998
2391,"Salem, IN",38.6056131,-86.101089
2392,"Poulsbo, WA",47.735928,-122.6465372
2393,"West Des Moines, IA",41.5638902,-93.7593841
2394,"Roswell, GA",34.0232431,-84.36155550000001
2395,"Mountain Grove, MO",37.1306078,-92.26349420000001
2396,"Oak View, CA",34.399996,-119.3001134
2397,"Ruskin, FL",27.7208633,-82.4331495
2398,"Rosedale, MD",39.3201074,-76.51551909999998
2399,"Brooklyn, OH",41.4301349,-81.7512107
2400,"Adelanto, CA",34.582769899999995,-117.40921499999999
2401,"Arpin, WI",44.540515899999995,-90.0351302
2402,"Coleman, FL",28.7997103,-82.07008559999998
2403,"Penn Hills, PA",40.5011794,-79.83921579999998
2404,"Chino Hills, CA",33.989818799999995,-117.7325848
2405,"Memphis, IN",38.483396299999995,-85.7616319
2406,"Stone County, AR",35.80751420000001,-92.2236667
2407,"Pemberton, NJ",39.97205779999999,-74.6829363
2408,"Wesson, MS",31.701277,-90.3975928
2409,"Ranburne, AL",33.5228885,-85.34467280000001
2410,"Asbury Park, NJ",40.2203907,-74.01208170000001
2411,"Ross Township, PA",40.5367715,-80.01995620000001
2412,"Port Allen, LA",30.4474878,-91.2073261
2413,"Hartford, CT",41.76580429999999,-72.6733723
2414,"Three Springs, PA",40.195081099999996,-77.98305649999999
2415,"Sun City, SC",32.2872994,-80.9705292
2416,"Boyton Beach, FL",26.531786600000004,-80.0905465
2417,"Stroudsburg, PA",40.9867609,-75.1946248
2418,"Council Bluffs, IA",41.2619444,-95.8608333
2419,"Jackson County, KY",37.4023274,-84.01674229999998
2420,"Charlottte, NC",35.2270869,-80.8431267
2421,"Revere, MA",42.408430200000005,-71.0119948
2422,"Safety Harbor, FL",27.990852899999997,-82.6931553
2423,"Hanceville, AL",34.0606545,-86.76749799999997
2424,"Aliceville, CA",33.12956810000001,-88.15141659999998
2425,"Lowell, AR",36.25535429999999,-94.1307587
2426,"Irvington, NJ",40.7263249,-74.22864349999998
2427,"Pocahontas County, WV",38.3101706,-80.0087746
2428,"Rifle, CO",39.5347023,-107.78311979999998
2429,"Shaler Township, PA",40.5309184,-79.95284509999998
2430,"Moss Point, MS",30.4115881,-88.53446009999998
2431,"Bradley County, TN",35.1937778,-84.8567932
2432,"Randolph County, NC",35.744953100000004,-79.82967430000001
2433,"Chetopa, KS",37.0372916,-95.0899613
2434,"Belton, SC",34.522888099999996,-82.49429479999998
2435,"Spokane Valley, WA",47.6732281,-117.2393748
2436,"Springville, IN",38.9361599,-86.61944199999998
2437,"Caledonia, WI",42.8077958,-87.92424799999998
5,"Guthrie, OK",35.878937,-97.4253185
8,"Burlington, IA",40.8076529,-91.1128901
12,"Columbus, OH",39.9611755,-82.99879419999998
14,"New Orleans, LA",29.95106579999999,-90.0715323
22,"South Gate, CA",33.954737,-118.21201609999999
24,"Albuquerque, NM",35.0843859,-106.65042199999999
25,"Jourdanton, TX",28.918029399999998,-98.5464068
29,"Old Bridge, NJ",40.4128551,-74.307282
41,"Fort Worth, TX",32.7554883,-97.3307658
46,"Hemet, CA",33.7475203,-116.97196840000001
52,"Austin, TX",30.267153000000004,-97.7430608
63,"Phoenix, AZ",33.4483771,-112.07403729999999
68,"Stillwater, OK",36.1156071,-97.0583681
81,"Tempe, AZ",33.4255104,-111.9400054
92,"Smyrna, ME",46.1644547,-68.1203515
100,"Kansas City, KS",39.11553139999999,-94.6267873
140,"Tarboro, NC",35.896823600000005,-77.53580490000002
176,"Medford, OR",42.3265152,-122.8755949
177,"Dublin, NC",34.65683610000001,-78.726407
179,"Glendale, AZ",33.538652299999995,-112.18598659999999
187,"Harmony, IN",39.534966299999994,-87.069919
191,"Islip, NY",40.729820700000005,-73.2103934
219,"Winchester, VA",39.1856597,-78.16333409999999
250,"Wilmore, KY",37.8620226,-84.6616105
251,"Sidney, NE",41.1448219,-102.9774497
269,"Kings County, CA",36.0988489,-119.88152029999999
273,"Marion, IL",37.7306054,-88.9331256
311,"Ft. Lauderdale, FL",26.122438600000002,-80.13731740000001
339,"Byram, NJ",40.9601024,-74.7227291
407,"Olivehurst, CA",39.0954484,-121.5521858
426,"Fort Collins, CO",40.5852602,-105.084423
453,"Roswell, NM",33.3942655,-104.52302420000001
454,"Nitro, WV",38.4148146,-81.8440197
479,"Boerne, TX",29.79466409999999,-98.7319703
500,"West Chester, PA",39.9606643,-75.6054882
506,"Cushing, OK",35.9850639,-96.76697
510,"Artesia, NM",32.8423345,-104.4032962
512,"Mitchell, SD",43.7094283,-98.02979920000001
522,"El Monte, CA",34.0686206,-118.02756670000001
535,"Chalmette, LA",29.942783000000002,-89.9635162
550,"Niceville, FL",30.516863899999997,-86.48217199999998
565,"Beckley, WV",37.778170200000005,-81.18815570000001
594,"Kirkland, WA",47.6768927,-122.20598329999999
597,"Columbus, MS",33.4956744,-88.4272627
628,"Colorado Springs, CO",38.8338816,-104.82136340000001
630,"Hutchinson, MN",44.89254830000001,-94.3692926
633,"Marksville, LA",31.1279652,-92.06623559999998
636,"Hominy, OK",36.4142357,-96.3952963
643,"Brighton, CO",39.9852617,-104.82052829999999
655,"Arlington, GA",31.439897600000002,-84.7249188
672,"Norwalk, CA",33.9022367,-118.08173300000001
675,"Mount Washington, PA",40.4276685,-80.01157010000001
683,"Marina, CA",36.68440289999999,-121.802173
693,"Mount Hope, WV",37.8953906,-81.16426820000001
696,"Kent, OH",41.1536674,-81.3578859
713,"Porterville, CA",36.06523,-119.0167679
736,"Rising Sun, MD",39.6978871,-76.06272659999998
743,"Hurst, IL",37.8331059,-89.1428573
765,"Phenix City, AL",32.4709761,-85.0007653
782,"Barrow, AK",71.29055559999998,-156.788611
785,"Maiden, NC",35.575688899999996,-81.2117473
810,"Roanoke, VA",37.270970399999996,-79.9414266
